"","X","SPOSTMIN","DAYOFWEEK","WEEKOFYEAR","MONTHOFYEAR","HOLIDAYPX","HOLIDAYM","WDWEVENT","WDWRACE","WDWMAXTEMP","WDWMINTEMP","WDWMEANTEMP","EPEVENT","AKEVENT","INSESSION_ENROLLMENT","INSESSION_WDW","INSESSION_DLR","INSESSION_SQRT_WDW","INSESSION_SQRT_DLR","INSESSION_CALIFORNIA","INSESSION_DC","INSESSION_CENTRAL_FL","INSESSION_DRIVE1_FL","INSESSION_DRIVE2_FL","INSESSION_DRIVE_CA","INSESSION_FLORIDA","INSESSION_MARDI_GRAS","INSESSION_MIDWEST","INSESSION_NY_NJ","INSESSION_NY_NJ_PA","INSESSION_NEW_ENGLAND","INSESSION_NEW_JERSEY","INSESSION_NOTHWEST","INSESSION_PLANES","INSESSION_SOCAL","INSESSION_SOUTHWEST","MKEMHMORN","MKEMHMYEST","MKEMHMTOM","MKEMHEVE","MKHOURSEMH","MKHOURSEMHYEST","MKHOURSEMHTOM","MKEMHEYEST","MKEMHETOM","EPEMHMORN","EPEMHMYEST","EPEMHMTOM","EPEMHEVE","EPEMHEYEST","EPEMHETOM","EPHOURSEMH","EPHOURSEMHYEST","EPHOURSEMHTOM","HSEMHMORN","HSEMHMYEST","HSEMHMTOM","HSEMHEVE","HSEMHEYEST","HSEMHETOM","HSHOURSEMH","HSHOURSEMHYEST","HSHOURSEMHTOM","AKEMHMORN","AKEMHMYEST","AKEMHMTOM","AKEMHEVE","AKEMHEYEST","AKEMHETOM","AKHOURSEMH","AKHOURSEMHYEST","AKHOURSEMHTOM","MKHOURS","MKHOURSYEST","MKHOURSTOM","EPHOURS","EPHOURSYEST","EPHOURSTOM","HSHOURS","HSHOURSYEST","HSHOURSTOM","AKHOURS","AKHOURSYEST","AKHOURSTOM","MKDAYSBEFORENONEVENT","MKDAYSSINCENONEVENT","MKEVENTSTREAK","MKEVENTSTREAK_F","WDWMINTEMP_MEAN","WEATHER_WDWHIGH","WEATHER_WDWLOW","WEATHER_WDWPRECIP","CAPACITYLOST_MK","CAPACITYLOST_EP","CAPACITYLOST_HS","CAPACITYLOST_AK","CAPACITYLOSTWGT_MK","CAPACITYLOSTWGT_EP","CAPACITYLOSTWGT_HS","CAPACITYLOSTWGT_AK","EP09CAPACITY","HS20CAPACITY","MKPRDDAY","MKPRDNGT","MKFIREWK","EPFIREWK","HSPRDDAY","HSPRDDT1","HSPRDDN","HSFIREWK","HSSHWNGT","HSFIREWKS","AKPRDDAY","AKPRDDT2","AKFIREN","AKSHWNGT","HOLIDAY 0","HOLIDAY 1","SEASON 1","SEASON 3","SEASON 5","SEASON 7","SEASON 9","SEASON 10","SEASON 11","SEASON 12","SEASON 13","SEASON 14","SEASON 15","SEASON 16","SEASON 17","WDW_TICKET_SEASON 1","WDW_TICKET_SEASON 2","WDW_TICKET_SEASON 3","WDWSEASON 1","WDWSEASON 2","WDWSEASON 3","WDWSEASON 4","WDWSEASON 5","WDWSEASON 6","WDWSEASON 7","WDWSEASON 8","WDWSEASON 9","WDWSEASON 10","WDWSEASON 11","WDWSEASON 12","WDWSEASON 13","WDWSEASON 14","WDWSEASON 15","WDWSEASON 16","WDWSEASON 17"
"5922",5922,-999,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5923",5923,-999,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5924",5924,-999,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5925",5925,40,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5926",5926,45,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5927",5927,35,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5928",5928,35,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5929",5929,45,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5930",5930,25,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5931",5931,45,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5932",5932,40,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5933",5933,-999,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5934",5934,25,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5935",5935,10,6,2,1,5,0,0,0,64.04,36.09,50.07,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,1,0,0,0,12,11,16,0,0,0,0,0,0,1,0,12,14,12,0,0,0,0,0,0,11,11,11,0,0,1,0,0,0,11,11,12,11,11,16,12,12,12,11,11,11,11,11,11,1,1,1,1,47.216428571,70.7,49.5,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1500,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5936",5936,-999,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5937",5937,-999,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5938",5938,-999,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5939",5939,-999,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5940",5940,25,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5941",5941,60,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5942",5942,55,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5943",5943,70,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5944",5944,55,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5945",5945,75,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5946",5946,75,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5947",5947,50,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5948",5948,55,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5949",5949,15,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5950",5950,55,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5951",5951,30,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5952",5952,25,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5953",5953,10,7,2,1,6,0,0,0,68.35,44.02,56.19,1,0,95,93,99,92,97,99,100,100,80,84,99,71,100,96,100,100,100,100,100,99,0,99,0,1,0,0,16,12,12,0,0,0,0,0,0,0,0,12,12,12,0,0,1,0,0,0,11,11,12,1,0,0,0,0,0,12,11,11,16,11,12,12,12,12,11,11,11,11,11,11,2,2,0,0,48.949285714,70.8,49.6,0.12,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5954",5954,-999,1,3,1,7,0,0,0,76.6,55.6,66.1,1,0,95,98,99,96,97,99,100,100,100,87,95,100,100,97,100,100,100,100,100,100,0,91,0,0,0,0,12,16,11,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,12,11,11,0,1,1,0,0,0,11,12,12,12,16,11,12,12,12,11,11,11,11,11,11,1,1,1,1,52.404285714,70.9,49.7,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5955",5955,-999,1,3,1,7,0,0,0,76.6,55.6,66.1,1,0,95,98,99,96,97,99,100,100,100,87,95,100,100,97,100,100,100,100,100,100,0,91,0,0,0,0,12,16,11,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,12,11,11,0,1,1,0,0,0,11,12,12,12,16,11,12,12,12,11,11,11,11,11,11,1,1,1,1,52.404285714,70.9,49.7,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5956",5956,-999,1,3,1,7,0,0,0,76.6,55.6,66.1,1,0,95,98,99,96,97,99,100,100,100,87,95,100,100,97,100,100,100,100,100,100,0,91,0,0,0,0,12,16,11,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,12,11,11,0,1,1,0,0,0,11,12,12,12,16,11,12,12,12,11,11,11,11,11,11,1,1,1,1,52.404285714,70.9,49.7,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5957",5957,20,1,3,1,7,0,0,0,76.6,55.6,66.1,1,0,95,98,99,96,97,99,100,100,100,87,95,100,100,97,100,100,100,100,100,100,0,91,0,0,0,0,12,16,11,0,0,0,0,0,0,0,0,12,12,12,1,0,0,0,0,0,12,11,11,0,1,1,0,0,0,11,12,12,12,16,11,12,12,12,11,11,11,11,11,11,1,1,1,1,52.404285714,70.9,49.7,0.08,12999,1900,0,1800,1005701,13300,0,12600,2400,1000,1,0,1,1,0,NA,NA,1,1,1,0,NA,NA,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
